"Media/File ID",Title,Description,"Core or Supplemental","File Language","Research Topic",Copyright,"Link to File","CDE Language"
5076,taps-crf.docx,"The Tobacco, Alcohol, Prescription medications, and other Substance (TAPS) Tool measures the participants tobacco use, alcohol use, prescription medication misuse, and illicit substance use in the past year.","All Core, Adult Chronic, Adult Acute",English,"Substance Use",No,https://heal.nih.gov/files/CDEs/2023-05/taps-crf.docx,English
4981,taps-crf-spanish.docx,"The Tobacco, Alcohol, Prescription medications, and other Substance (TAPS) Tool measures the participants tobacco use, alcohol use, prescription medication misuse, and illicit substance use in the past year.","All Core, Adult Chronic, Adult Acute",Spanish,"Substance Use",No,https://heal.nih.gov/files/CDEs/2023-05/taps-crf-spanish.docx,Spanish
5091,bpi-pain-severity-crf.docx,"The Brief Pain Inventory (BPI) pain severity questions assess the severity of the participants pain in the past 24 hours.","All Core, Adult Acute, Pediatrics",English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-05/bpi-pain-severity-crf.docx,English
5086,bpi-pain-severity-cdes.xlsx,"The Brief Pain Inventory (BPI) pain severity questions assess the severity of the participants pain in the past 24 hours.","All Core, Adult Acute, Pediatrics",English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-05/bpi-pain-severity-cdes.xlsx,English
4851,bpi-severity-crf-spanish.docx,"The Brief Pain Inventory (BPI) pain severity questions assess the severity of the participants pain in the past 24 hours.","All Core, Adult Acute, Pediatrics",Spanish,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-05/bpi-severity-crf-spanish.docx,Spanish
4961,bpi-pain-severity-7d-crf-pediatric.docx,"The Brief Pain Inventory (BPI) pain severity questions assess the severity of the participants pain in the past 7 days.","All Core, Pediatrics",English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-05/bpi-pain-severity-7d-crf-pediatric.docx,English
4956,bpi-pain-severity-7d-cde-pediatric.xlsx,"The Brief Pain Inventory (BPI) pain severity questions assess the severity of the participants pain in the past 7 days.","All Core, Pediatrics",English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-05/bpi-pain-severity-7d-cde-pediatric.xlsx,English
4826,bpi-pain-severity-7d-crf-pediatric-spanish.docx,"The Brief Pain Inventory (BPI) pain severity questions assess the severity of the participants pain in the past 7 days.","All Core, Pediatrics",Spanish,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-05/bpi-pain-severity-7d-crf-pediatric-spanish.docx,Spanish
5021,peg-crf.docx,"The Pain, Enjoyment of Life and General Activity (PEG) scale is used for quickly assessing and monitoring chronic pain.","All Core, Adult Chronic",English,"Pain Intensity, Pain Interference",No,https://heal.nih.gov/files/CDEs/2023-05/peg-crf.docx,English
8656,peg-crf-spanish.docx,"The Pain, Enjoyment of Life and General Activity (PEG) scale is used for quickly assessing and monitoring chronic pain.","All Core, Adult Chronic",Spanish,"Pain Intensity, Pain Interference",No,https://heal.nih.gov/files/CDEs/2023-10/peg-crf-spanish.docx,Spanish
8671,bpi-pain-interference-copyright-statement.docx,"The Brief Pain Inventory (BPI) pain interference questions assess the impact of pain on daily functions.","All Core, Adult Acute",English,"Pain Interference",Yes,https://heal.nih.gov/files/CDEs/2023-11/bpi-pain-interference-copyright-statement.docx,"English,Spanish"
8666,bpi-pain-interference-copyright-statement-pediatric.docx,"The Brief Pain Inventory (BPI) pain interference questions assess the impact of pain on daily functions.","All Core, Pediatrics",English,"Pain Interference",Yes,https://heal.nih.gov/files/CDEs/2023-11/bpi-pain-interference-copyright-statement-pediatric.docx,"English,Spanish"
4906,pedsql-inventory-copyright-statement.docx,"The PedsQL Inventory measures the health-related quality of life (HRQOL) in healthy children and adolescents and those with acute and chronic health conditions.","All Core, Pediatrics",English,"Physical Functioning",Yes,https://heal.nih.gov/files/CDEs/2023-05/pedsql-inventory-copyright-statement.docx,"English,Spanish"
5046,physical-function-6b-crf.pdf,"The PROMIS Physical Function 6b assesses physical function through a grading scale of daily living activities.","All Core, Adult Chronic, Adult Acute",English,"Physical Functioning",No,https://heal.nih.gov/files/CDEs/2023-05/physical-function-6b-crf.pdf,English
5041,physical-function-6b-cdes.xlsx,"The PROMIS Physical Function 6b assesses physical function through a grading scale of daily living activities.","All Core, Adult Chronic, Adult Acute",English,"Physical Functioning",No,https://heal.nih.gov/files/CDEs/2023-05/physical-function-6b-cdes.xlsx,English
5006,physical-function-6b-crf-spanish.pdf,"The PROMIS Physical Function 6b assesses physical function through a grading scale of daily living activities.","All Core, Adult Chronic, Adult Acute",Spanish,"Physical Functioning",No,https://heal.nih.gov/files/CDEs/2023-05/physical-function-6b-crf-spanish.pdf,Spanish
5406,sleep-asws-pediatric-crf.docx,"The Adolescent Sleep Wake Scale 10 (AWS-10) and Sleep pattern/duration items from the Children's Report of Sleep Patterns (CRSP) measures pediatric participants sleep behaviors and patterns.","All Core, Pediatrics",English,Sleep,No,https://heal.nih.gov/files/CDEs/2023-06/sleep-asws-pediatric-crf_1.docx,English
5401,sleep-asws-pediatric-cdes.xlsx,"The Adolescent Sleep Wake Scale 10 (AWS-10) and Sleep pattern/duration items from the Children's Report of Sleep Patterns (CRSP) measures pediatric participants sleep behaviors and patterns.","All Core, Pediatrics",English,Sleep,No,https://heal.nih.gov/files/CDEs/2023-06/sleep-asws-pediatric-cdes.xlsx,English
4866,sleep-asws-pediatric-crf-spanish.docx,"The Adolescent Sleep Wake Scale 10 (AWS-10) and Sleep pattern/duration items from the Children's Report of Sleep Patterns (CRSP) measures pediatric participants sleep behaviors and patterns.","All Core, Pediatrics",Spanish,Sleep,No,https://heal.nih.gov/files/CDEs/2023-05/sleep-asws-pediatric-crf-spanish.docx,Spanish
5126,adult-demographics-crf.docx,"The Adult Demographics are a set of demographic questions to gain background information on adult participants.","All Core, Adult Chronic, Adult Acute",English,Demographics,No,https://heal.nih.gov/files/CDEs/2023-05/adult-demographics-crf.docx,English
5141,adult-demographics-cdes.xlsx,"The Adult Demographics are a set of demographic questions to gain background information on adult participants.","All Core, Adult Chronic, Adult Acute",English,Demographics,No,https://heal.nih.gov/files/CDEs/2023-05/adult-demographics-cdes.xlsx,English
5121,adult-demographics-crf-spanish.docx,"The Adult Demographics are a set of demographic questions to gain background information on adult participants.","All Core, Adult Chronic, Adult Acute",Spanish,Demographics,No,https://heal.nih.gov/files/CDEs/2023-05/adult-demographics-crf-spanish.docx,Spanish
5136,pediatric-demographic-crf.docx,"The Pediatric Demographics are a set of demographic questions to gain background information on pediatric participants.","All Core, Pediatrics",English,Demographics,No,https://heal.nih.gov/files/CDEs/2023-05/pediatric-demographic-crf.docx,English
5131,pediatric-demographic-cdes.xlsx,"The Pediatric Demographics are a set of demographic questions to gain background information on pediatric participants.","All Core, Pediatrics",English,Demographics,No,https://heal.nih.gov/files/CDEs/2023-05/pediatric-demographic-cdes.xlsx,English
5116,pediatric-demographic-crf-spanish.docx,"The Pediatric Demographics are a set of demographic questions to gain background information on pediatric participants.","All Core, Pediatrics",Spanish,Demographics,No,https://heal.nih.gov/files/CDEs/2023-05/pediatric-demographic-crf-spanish.docx,Spanish
4931,phq2-crf.docx,"The Patient Health Questionnaire 2 (PHQ-2) measures the frequency of depressed mood and anhedonia over the past two weeks.","All Core, Adult Chronic, Adult Acute, Pediatrics",English,Depression,No,https://heal.nih.gov/files/CDEs/2023-05/phq2-crf.docx,English
4861,phq2-crf-spanish.docx,"The Patient Health Questionnaire 2 (PHQ-2) measures the frequency of depressed mood and anhedonia over the past two weeks.","All Core, Adult Chronic, Adult Acute, Pediatrics",Spanish,Depression,No,https://heal.nih.gov/files/CDEs/2023-05/phq2-crf-spanish.docx,Spanish
5366,patient-health-questionnaire-8-crf.docx,"The Patient Health Questionnaire 8 (PHQ-8) measures the frequency of depressed mood and anhedonia over the past two weeks.","All Core, Adult Chronic, Adult Acute, Pediatrics, Supplemental",English,Depression,No,https://heal.nih.gov/files/CDEs/2023-06/patient-health-questionnaire-8-crf.docx,English
5391,patient-health-questionnaire-8-spanish-crf.docx,"The Patient Health Questionnaire 8 (PHQ-8) measures the frequency of depressed mood and anhedonia over the past two weeks.","All Core, Adult Chronic, Adult Acute, Pediatrics, Supplemental",Spanish,Depression,No,https://heal.nih.gov/files/CDEs/2023-06/patient-health-questionnaire-8-spanish-crf.docx,Spanish
5371,patient-health-questionnaire-9-crf.docx,"The Patient Health Questionnaire 9 (PHQ-9) measures the frequency of depressed mood and anhedonia over the past two weeks.","All Core, Adult Chronic, Adult Acute, Pediatrics, Supplemental",English,Depression,No,https://heal.nih.gov/files/CDEs/2023-06/patient-health-questionnaire-9-crf.docx,English
5386,patient-health-questionnaire-9-spanish-crf.docx,"The Patient Health Questionnaire 9 (PHQ-9) measures the frequency of depressed mood and anhedonia over the past two weeks.","All Core, Adult Chronic, Adult Acute, Pediatrics, Supplemental",Spanish,Depression,No,https://heal.nih.gov/files/CDEs/2023-06/patient-health-questionnaire-9-spanish-crf.docx,Spanish
5026,pgic-crf.docx,"The Patient Global Impression of Change (PGIC) measures the change of a participant's condition over a certain amount of time.","All Core, Adult Chronic, Adult Acute, Pediatrics",English,"Global Satisfaction with Treatment",No,https://heal.nih.gov/files/CDEs/2023-05/pgic-crf.docx,English
5001,pgic-crf-spanish.docx,"The Patient Global Impression of Change (PGIC) measures the change of a participant's condition over a certain amount of time.","All Core, Adult Chronic, Adult Acute, Pediatrics",Spanish,"Global Satisfaction with Treatment",No,https://heal.nih.gov/files/CDEs/2023-05/pgic-crf-spanish.docx,Spanish
4921,pgis-crf.docx,"The Patient Global Impression of Severity (PGIS) measures the severity of a specific condition (a single-state scale).","All Core, Pediatrics",English,"Global Satisfaction with Treatment",No,https://heal.nih.gov/files/CDEs/2023-05/pgis-crf.docx,English
4926,pgis-cdes.xlsx,"The Patient Global Impression of Severity (PGIS) measures the severity of a specific condition (a single-state scale).","All Core, Pediatrics",English,"Global Satisfaction with Treatment",No,https://heal.nih.gov/files/CDEs/2023-05/pgis-cdes.xlsx,English
4856,pgis-crf-spanish.docx,"The Patient Global Impression of Severity (PGIS) measures the severity of a specific condition (a single-state scale).","All Core, Pediatrics",Spanish,"Global Satisfaction with Treatment",No,https://heal.nih.gov/files/CDEs/2023-05/pgis-crf-spanish.docx,Spanish
4896,pcs-child-crf.docx,"The Pain Catastrophizing Scale Child (PCS-C) measures the state of mind of a pediatric participant in pain that encompasses the different perspectives on worrying.","All Core, Pediatrics",English,"Pain Catastrophizing",No,https://heal.nih.gov/files/CDEs/2023-05/pcs-child-crf.docx,English
4881,pcs-child-cdes.xlsx,"The Pain Catastrophizing Scale Child (PCS-C) measures the state of mind of a pediatric participant in pain that encompasses the different perspectives on worrying.","All Core, Pediatrics",English,"Pain Catastrophizing",No,https://heal.nih.gov/files/CDEs/2023-05/pcs-child-cdes.xlsx,English
4836,pcs-child-crf-spanish.docx,"The Pain Catastrophizing Scale Child (PCS-C) measures the state of mind of a pediatric participant in pain that encompasses the different perspectives on worrying.","All Core, Pediatrics",Spanish,"Pain Catastrophizing",No,https://heal.nih.gov/files/CDEs/2023-05/pcs-child-crf-spanish.docx,Spanish
4901,pcs-parent-crf.docx,"The Pain Catastrophizing Scale Parent (PCS-P) measures the thoughts and feelings that parents may experience when their child is in pain.","All Core, Pediatrics",English,"Pain Catastrophizing",No,https://heal.nih.gov/files/CDEs/2023-05/pcs-parent-crf.docx,English
4891,pcs-parent-cdes.xlsx,"The Pain Catastrophizing Scale Parent (PCS-P) measures the thoughts and feelings that parents may experience when their child is in pain.","All Core, Pediatrics",English,"Pain Catastrophizing",No,https://heal.nih.gov/files/CDEs/2023-05/pcs-parent-cdes.xlsx,English
4841,pcs-parent-crf-spanish.docx,"The Pain Catastrophizing Scale Parent (PCS-P) measures the thoughts and feelings that parents may experience when their child is in pain.","All Core, Pediatrics",Spanish,"Pain Catastrophizing",No,https://heal.nih.gov/files/CDEs/2023-05/pcs-parent-crf-spanish.docx,Spanish
5106,pcs6-copyright-statement.docx,"The Pain Catastrophizing Scale 6 (PCS-6) measures the state of mind of a participant in pain that encompasses the different perspectives on worrying.","All Core, Adult Chronic, Adult Acute",English,"Pain Catastrophizing",Yes,https://heal.nih.gov/files/CDEs/2023-05/pcs6-copyright-statement.docx,"English,Korean,Japanese,Simplified Chinese,Spanish,Swedish,Traditional Chinese"
7666,pcs-13-copyright-statement.docx,"The Pain Catastrophizing Scale 13 (PCS-13) measures the state of mind of a participant in pain that encompasses the different perspectives on worrying.","All Core, Adult Chronic, Adult Acute, Supplemental",English,"Pain Catastrophizing",Yes,https://heal.nih.gov/files/CDEs/2023-09/pcs-13-copyright-statement.docx,"English,Korean,Japanese,Simplified Chinese,Spanish,Swedish,Traditional Chinese"
5101,gad2-crf.docx,"The Generalized Anxiety Disorder 2 (GAD-2) is an initial screening tool for generalized anxiety disorder.","All Core, Adult Chronic, Adult Acute, Pediatrics",English,Anxiety,No,https://heal.nih.gov/files/CDEs/2023-05/gad2-crf.docx,English
4991,gad2-crf-spanish.docx,"The Generalized Anxiety Disorder 2 (GAD-2) is an initial screening tool for generalized anxiety disorder.","All Core, Adult Chronic, Adult Acute, Pediatrics",Spanish,Anxiety,No,https://heal.nih.gov/files/CDEs/2023-05/gad2-crf-spanish.docx,Spanish
5356,generalized-anxiety-disorder-7-crf.docx,"The Generalized Anxiety Disorder 7 (GAD-7) is an initial screening tool for generalized anxiety disorder.","All Core, Adult Chronic, Adult Acute, Pediatrics, Supplemental",English,Anxiety,No,https://heal.nih.gov/files/CDEs/2023-06/generalized-anxiety-disorder-7-crf.docx,English
5396,generalized-anxiety-disorder-7-spanish-crf.docx,"The Generalized Anxiety Disorder 7 (GAD-7) is an initial screening tool for generalized anxiety disorder.","All Core, Adult Chronic, Adult Acute, Pediatrics, Supplemental",Spanish,Anxiety,No,https://heal.nih.gov/files/CDEs/2023-06/generalized-anxiety-disorder-7-spanish-crf.docx,Spanish
